chr1	x1	x2	chr2	y1	y2	color	o	e_bl	e_donut	e_h	e_v	fdr_bl	fdr_donut	fdr_h	fdr_v	num_collapsed	centroid1	centroid2	radius
15	44950000	44960000	15	45000000	45010000	255,255,0	376	200.025	180.23	202.057	189.197	1.31786208342e-11	1.7380383367e-25	3.39225694258e-11	2.87312222719e-25	3	44955000	45015000	10000.0
12	49680000	49690000	12	49730000	49740000	255,255,0	376	162.055	143.866	152.248	158.95	1.29010004314e-25	3.19899381393e-44	7.45804721528e-44	2.87312222719e-25	5	49683000	49741000	12649.1106407
12	54790000	54800000	12	54840000	54850000	255,255,0	376	167.845	185.584	208.914	177.817	1.29010004314e-25	1.7380383367e-25	3.39225694258e-11	2.87312222719e-25	3	54788333	54841666	7453.559925
12	1760000	1770000	12	1890000	1900000	255,255,0	375	124.912	99.2261	107.626	132.84	7.87542665358e-44	4.61248798431e-66	7.38124094595e-66	1.83001002976e-43	11	1755909	1894090	20928.844424
6	52160000	52170000	6	52250000	52260000	255,255,0	375	159.946	154.883	206.36	171.476	2.33480132923e-25	3.18678265389e-25	4.9131777863e-11	5.17847328777e-25	12	52159166	52253333	38774.6337471
1	155060000	155070000	1	155140000	155150000	255,255,0	375	135.011	116.013	137.499	136.257	7.87542665358e-44	4.61248798431e-66	1.66307960204e-43	1.83001002976e-43	7	155072142	155135000	12857.1428571
1	155230000	155240000	1	155280000	155290000	255,255,0	375	211.74	206.636	198.443	229.366	1.88055186124e-11	4.14467521115e-11	4.9131777863e-11	5.36598026777e-11	6	155231666	155288333	14907.11985
5	169700000	169710000	5	169760000	169770000	255,255,0	374	167.143	174.331	192.841	198.162	4.16618192813e-25	5.62528136619e-25	7.03375259179e-11	7.64863046804e-11	6	169700000	169766666	17159.3835683
10	112110000	112120000	10	112260000	112270000	255,255,0	373	140.229	198.764	224.54	230.279	3.90853534749e-43	8.50830754312e-11	1.01434310148e-10	1.07729688833e-10	4	112112500	112262500	12747.548784
6	16420000	16430000	6	16470000	16480000	255,255,0	373	219.48	211.204	224.68	215.768	3.97969223791e-11	8.50830754312e-11	1.01434310148e-10	1.07729688833e-10	4	16420000	16480000	7071.06781187
19	45930000	45940000	19	45980000	45990000	255,255,0	372	137.599	132.087	148.303	139.37	8.15244202906e-43	8.33511990842e-43	1.70032379736e-42	2.08747106545e-42	4	45935000	45990000	11180.3398875
14	93180000	93190000	14	93240000	93250000	255,255,0	372	144.999	138.61	151.99	189.692	8.15244202906e-43	8.33511990842e-43	1.70032379736e-42	2.95949826895e-24	9	93181666	93247222	18392.1615081
X	12830000	12840000	X	12910000	12920000	255,255,0	372	131.622	115.251	131.795	133.804	8.15244202906e-43	9.62791879306e-65	1.70032379736e-42	2.08747106545e-42	9	12835000	12913888	21886.3506707
3	39230000	39240000	3	39310000	39320000	255,255,0	370	200.193	197.136	195.35	225.084	1.18974736468e-10	2.52587239383e-10	2.89969215049e-10	3.1060276468e-10	11	39238636	39320454	22508.0334603
2	65160000	65170000	2	65210000	65220000	255,255,0	370	184.529	190.592	205.125	172.581	4.20803895131e-24	5.76451468407e-24	2.89969215049e-10	9.45863637706e-24	3	65155000	65215000	10000.0
1	117280000	117290000	1	117360000	117370000	255,255,0	370	192.098	191.162	230.91	206.332	4.20803895131e-24	5.76451468407e-24	2.89969215049e-10	3.1060276468e-10	4	117282500	117357500	12747.548784
3	15300000	15310000	3	15440000	15450000	255,255,0	369	155.991	134.882	160.862	165.17	7.52732568244e-24	9.57210855914e-42	2.22980433896e-23	1.66550047085e-23	10	15307000	15438000	24351.5913238
17	74110000	74120000	17	74270000	74280000	255,255,0	368	85.4754	88.5078	101.294	119.335	1.08363669733e-87	5.92101357909e-88	9.13615597433e-63	8.38075269906e-63	10	74117000	74284000	20124.6117975
6	39130000	39140000	6	39270000	39280000	255,255,0	368	93.7784	87.4845	103.621	115.487	1.08363669733e-87	5.92101357909e-88	9.13615597433e-63	8.38075269906e-63	10	39139000	39272000	19104.9731745
1	45480000	45490000	1	45760000	45770000	255,255,0	368	90.3457	79.0186	101.154	93.0594	1.08363669733e-87	5.92101357909e-88	9.13615597433e-63	1.85911132313e-87	10	45485000	45760000	18027.7563773
19	19470000	19480000	19	19600000	19610000	255,255,0	367	148.329	118.242	119.601	163.849	4.98655792049e-41	1.56545847386e-62	2.39129028865e-62	5.32157059951e-23	9	19486111	19599444	19688.9390519
17	48280000	48290000	17	48360000	48370000	255,255,0	367	162.535	180.824	215.181	200.8	2.34545548854e-23	3.34698484019e-23	8.41334250004e-10	9.2034485407e-10	11	48281363	48364090	23460.8870919
15	78250000	78260000	15	78390000	78400000	255,255,0	366	143.651	130.069	140.541	179.362	1.11073340456e-40	1.0771712855e-40	2.16902362128e-40	9.53287819824e-23	8	78267500	78398750	28201.2854317
10	35410000	35420000	10	35500000	35510000	255,255,0	365	135.583	118.789	136.991	127.583	2.41388077803e-40	1.13571992167e-61	4.77887904556e-40	6.11904653723e-40	10	35413000	35497000	25455.8441227
8	142090000	142100000	8	142180000	142190000	255,255,0	365	126.343	119.846	157.459	147.176	2.41388077803e-40	1.13571992167e-61	2.27126304018e-22	6.11904653723e-40	7	142096428	142180714	15779.0871674
20	47270000	47280000	20	47520000	47530000	255,255,0	364	123.734	111.797	141.7	137.736	5.24202710546e-40	2.90192418637e-61	1.02015435963e-39	1.28507593452e-39	6	47271666	47525000	16666.6666667
19	2470000	2480000	19	2610000	2620000	255,255,0	364	102.9	86.6373	118.097	102.539	3.55672735976e-61	8.23895452735e-86	4.41167795219e-61	4.79402937364e-61	9	2471666	2617222	18986.6749896
11	121190000	121200000	11	121460000	121470000	255,255,0	363	120.635	120.643	156.255	147.622	9.49629690301e-61	7.85130953862e-61	7.14229018006e-22	2.80297279869e-39	10	121192000	121462000	17262.6765016
6	35310000	35320000	6	35410000	35420000	255,255,0	363	124.437	138.243	161.046	165.943	1.16102144752e-39	1.2326926071e-39	7.14229018006e-22	5.51859010549e-22	7	35310714	35422142	17261.494248
17	74180000	74190000	17	74240000	74250000	255,255,0	362	177.584	190.83	208.995	205.57	4.25316747499e-22	6.18137960829e-22	4.95240839732e-09	5.25054135035e-09	6	74188333	74260000	15365.9074288
5	95110000	95120000	5	95180000	95190000	255,255,0	362	144.888	133.366	139.001	152.297	2.51424855615e-39	2.6290096447e-39	5.05659133467e-39	6.10485917846e-39	7	95116428	95180714	15779.0871674
2	198070000	198080000	2	198170000	198180000	255,255,0	361	151.132	163.569	174.526	209.44	5.33590685464e-39	1.09446214119e-21	2.16183086914e-21	7.28173788763e-09	6	198065000	198176666	15365.9074288
19	12670000	12680000	19	12780000	12790000	255,255,0	360	108.654	90.4028	126.817	105.007	1.91798084944e-59	1.22940031601e-83	2.41402576075e-38	2.88065298245e-59	6	12676666	12783333	11785.1130198
3	45900000	45910000	3	45950000	45960000	255,255,0	360	166.733	172.46	163.446	198.093	1.29512912835e-21	1.89659103837e-21	3.65143864166e-21	9.83423590243e-09	2	45900000	45955000	5000.0
1	66740000	66750000	1	66790000	66800000	255,255,0	360	187.439	195.854	181.052	209.143	1.29512912835e-21	8.23882154552e-09	3.65143864166e-21	9.83423590243e-09	8	66735000	66806250	30439.4891547
1	205550000	205560000	1	205600000	205610000	255,255,0	360	204.802	182.378	178.324	192.903	3.9496832663e-09	1.89659103837e-21	3.65143864166e-21	9.83423590243e-09	5	205555000	205617000	12806.2484749
18	56440000	56450000	18	56720000	56730000	255,255,0	359	102.892	83.2356	106.796	105.963	5.11817173549e-59	4.02566724864e-83	7.50528517951e-59	7.57319961725e-59	15	56451666	56727000	32069.3692555
10	97540000	97550000	10	97590000	97600000	255,255,0	359	168.263	181.638	164.839	204.665	2.26234289621e-21	3.31026804522e-21	6.32579603411e-21	1.38078140533e-08	4	97525000	97597500	20155.6443707
6	138190000	138200000	6	138260000	138270000	255,255,0	359	141.841	144.714	184.582	167.579	2.580760855e-38	2.72104583225e-38	6.32579603411e-21	5.3050715449e-21	7	138195000	138265000	22360.679775
1	156120000	156130000	1	156190000	156200000	255,255,0	359	165.627	174.396	232.772	179.133	2.26234289621e-21	3.31026804522e-21	1.35271221756e-08	5.3050715449e-21	8	156120000	156190000	15811.3883008
10	97450000	97460000	10	97600000	97610000	255,255,0	358	108.352	111.787	145.058	137.342	1.36579886013e-58	1.34429714174e-58	1.1732443726e-37	1.39370175219e-37	8	97452500	97611250	16441.1830475
1	32120000	32130000	1	32170000	32180000	255,255,0	358	172.542	208.965	218.058	196.755	3.97652086098e-21	1.62869302659e-08	1.89538539309e-08	1.91835279255e-08	1	32125000	32175000	0
12	58220000	58230000	12	58300000	58310000	255,255,0	357	144.568	142.569	142.928	165.996	1.23611709861e-37	1.3285603578e-37	2.47983145766e-37	1.64560063551e-20	10	58227000	58299000	22803.508502
11	117860000	117870000	11	117910000	117920000	255,255,0	357	176.684	197.311	193.023	220.214	6.97081245606e-21	2.26887581629e-08	2.64871351476e-08	2.67942340603e-08	4	117840000	117920000	25495.097568
3	45980000	45990000	3	46120000	46130000	255,255,0	357	136.366	109.062	130.942	129.768	1.23611709861e-37	3.59445837778e-58	2.47983145766e-37	3.00687908516e-37	11	45986818	46113181	18272.5011293
20	330000	340000	20	450000	460000	255,255,0	356	118.491	111.305	136.83	123.31	9.71554452004e-58	9.60416957176e-58	5.24005432938e-37	6.4752107954e-37	6	340000	458333	17400.5108482
17	45300000	45310000	17	45380000	45390000	255,255,0	356	182.448	177.524	172.187	219.75	1.20836720042e-20	1.79715003215e-20	3.3677699894e-20	3.73250002633e-08	6	45313333	45391666	22669.1175146
9	112660000	112670000	9	112910000	112920000	255,255,0	356	105.642	96.5424	128.896	112.177	9.71554452004e-58	1.64108184778e-81	5.24005432938e-37	1.56052975042e-57	9	112663888	112911666	16703.6626426
5	131720000	131730000	5	131830000	131840000	255,255,0	355	130.803	102.439	105.186	123.716	5.67022132597e-37	2.56386125189e-57	4.30802239537e-57	1.39173720199e-36	4	131722500	131835000	10307.764064
17	6950000	6960000	17	7040000	7050000	255,255,0	354	101.101	100.257	138.606	108.045	7.19086965268e-57	6.83702349268e-57	2.44176297505e-36	1.07334405607e-56	6	6953333	7043333	11785.1130198
17	47390000	47400000	17	47460000	47470000	255,255,0	354	143.521	141.882	167.555	149.089	1.21134526064e-36	1.371529569e-36	1.00141063828e-19	2.90470615179e-36	10	47393000	47467000	22090.7220344
11	128750000	128760000	11	128820000	128830000	255,255,0	354	130.09	124.035	149.262	135.495	1.21134526064e-36	1.371529569e-36	2.44176297505e-36	2.90470615179e-36	11	128755909	128824090	21987.9756772
4	9760000	9770000	4	10010000	10020000	255,255,0	354	79.5927	78.6191	92.3584	107.349	4.09534685919e-80	1.87967311519e-80	2.94161583563e-79	1.07334405607e-56	8	9768750	10018750	16677.0800802
16	27380000	27390000	16	27430000	27440000	255,255,0	353	217.459	191.541	219.642	210.663	4.09215272656e-08	9.11606445881e-20	9.76578066343e-08	9.78106789993e-08	2	27390000	27440000	7071.06781187
1	160510000	160520000	1	160570000	160580000	255,255,0	353	158.426	153.834	169.288	188.875	6.20070873021e-20	9.11606445881e-20	1.71045270859e-19	1.42802793811e-19	2	160520000	160575000	5000.0
19	43950000	43960000	19	44020000	44030000	255,255,0	352	129.124	119.134	129.627	127.281	5.58170677485e-36	4.67076207147e-56	1.08048166776e-35	1.29701917502e-35	8	43957500	44022500	17677.6695297
3	124480000	124490000	3	124620000	124630000	255,255,0	352	104.62	95.0869	112.548	119.84	5.06183447303e-56	2.13836424534e-79	8.61765352736e-56	7.78030379631e-56	11	124483181	124623181	18272.5011293
19	18380000	18390000	19	18430000	18440000	255,255,0	350	177.445	156.331	154.772	183.238	3.08638986927e-19	4.52520695046e-19	8.40776876221e-19	7.16158642286e-19	2	18385000	18440000	5000.0
14	23440000	23450000	14	23530000	23540000	255,255,0	350	187.135	171.416	167.818	198.545	3.08638986927e-19	4.52520695046e-19	8.40776876221e-19	2.46857120976e-07	9	23458333	23526111	16703.6626426
12	50170000	50180000	12	50230000	50240000	255,255,0	350	143.381	148.519	171.408	164.76	2.54840622188e-35	2.97430492253e-35	8.40776876221e-19	7.16158642286e-19	5	50167000	50231000	12649.1106407
9	112680000	112690000	9	112730000	112740000	255,255,0	350	189.996	193.424	217.693	199.749	3.08638986927e-19	2.10526182703e-07	2.47162592583e-07	2.46857120976e-07	4	112675000	112732500	10307.764064
5	72880000	72890000	5	73080000	73090000	255,255,0	350	111.582	96.5542	116.644	123.176	3.54580444041e-55	2.41471598592e-78	6.15738120086e-55	5.62808315631e-35	10	72891000	73087000	18439.0889146
21	43880000	43890000	21	43950000	43960000	255,255,0	349	201.221	173.76	186.697	188.268	1.41989744451e-07	7.64156325803e-19	1.37892477842e-18	1.19414947966e-18	4	43885000	43952500	10307.764064
16	22010000	22020000	16	22100000	22110000	255,255,0	349	162.598	169.702	209.859	180.356	5.2174825571e-19	7.64156325803e-19	3.38120947864e-07	1.19414947966e-18	11	22011363	22093181	22727.2727273
15	65610000	65620000	15	65670000	65680000	255,255,0	349	124.473	126.234	163.23	140.975	5.31305423248e-35	6.11112129881e-35	1.37892477842e-18	1.17115492304e-34	10	65616000	65679000	19924.8588452
11	117700000	117710000	11	117810000	117820000	255,255,0	349	129.412	131.374	174.971	149.125	5.31305423248e-35	6.11112129881e-35	1.37892477842e-18	1.17115492304e-34	11	117700454	117814090	25470.7740475
19	14680000	14690000	19	14790000	14800000	255,255,0	348	100.61	89.307	96.4572	124.07	2.55749818929e-54	2.7052859482e-77	2.54020082134e-76	2.48656111226e-34	7	14690714	14793571	16659.8625567
19	36370000	36380000	19	36420000	36430000	255,255,0	347	152.67	140.103	142.347	155.569	2.33129916171e-34	2.68148062068e-34	4.67996558661e-34	3.33221782061e-18	3	36368333	36428333	7453.559925
15	40630000	40640000	15	40710000	40720000	255,255,0	347	156.66	151.544	143.12	205.675	1.44955064781e-18	2.68148062068e-34	4.67996558661e-34	6.05131111447e-07	7	40647857	40713571	17202.2779697
15	74920000	74930000	15	75060000	75070000	255,255,0	347	133.784	114.395	157.117	108.407	2.33129916171e-34	6.50125595528e-54	3.81313866124e-18	1.13902522634e-53	10	74930000	75055000	18027.7563773
11	60600000	60610000	11	60660000	60670000	255,255,0	347	191.192	193.319	214.579	211.673	1.44955064781e-18	5.25339304589e-07	6.15471985919e-07	6.05131111447e-07	4	60605000	60662500	10307.764064
11	112090000	112100000	11	112150000	112160000	255,255,0	347	131.902	119.928	131.409	135.579	2.33129916171e-34	6.50125595528e-54	4.67996558661e-34	5.26675274096e-34	5	112093000	112151000	12649.1106407
10	75640000	75650000	10	75690000	75700000	255,255,0	347	164.76	166.834	156.123	185.875	1.44955064781e-18	2.16416820127e-18	3.81313866124e-18	3.33221782061e-18	4	75650000	75705000	11180.3398875
6	138120000	138130000	6	138180000	138190000	255,255,0	347	171.728	169.803	171.79	188.648	1.44955064781e-18	2.16416820127e-18	3.81313866124e-18	3.33221782061e-18	5	138125000	138185000	10000.0
10	98830000	98840000	10	98960000	98970000	255,255,0	346	111.695	118.873	145.72	142.528	1.70821581638e-53	1.65839630331e-53	9.39841191083e-34	1.06920268484e-33	8	98835000	98967500	17500.0
5	173040000	173050000	5	173390000	173400000	255,255,0	346	124.89	92.4119	136.204	103.742	4.83999368615e-34	3.00560578575e-76	9.39841191083e-34	2.94569207284e-53	8	173050000	173393750	21830.3114957
2	113380000	113390000	2	113480000	113490000	255,255,0	346	140.381	136.405	159.45	172.411	4.83999368615e-34	5.56700293416e-34	6.35455853199e-18	5.6188598302e-18	10	113375000	113484000	20024.9843945
15	38850000	38860000	15	38980000	38990000	255,255,0	345	148.753	124.6	144.023	171.82	1.01559921907e-33	1.15407696668e-33	1.8910029565e-33	9.29907836961e-18	6	38853333	38976666	11785.1130198
5	156680000	156690000	5	156730000	156740000	255,255,0	345	138.821	148.836	152.141	163.528	1.01559921907e-33	1.15407696668e-33	1.8910029565e-33	9.29907836961e-18	4	156680000	156740000	7071.06781187
1	36030000	36040000	1	36180000	36190000	255,255,0	345	114.22	114.728	154.261	121.795	4.34496004045e-53	4.35831522031e-53	1.05680005985e-17	7.61341062742e-53	5	36039000	36187000	12649.1106407
20	49120000	49130000	20	49180000	49190000	255,255,0	344	170.402	178.105	180.442	222.442	6.86022187971e-18	1.0064193903e-17	1.76947158393e-17	1.4416906341e-06	6	49106666	49190000	19002.9237517
19	39040000	39050000	19	39100000	39110000	255,255,0	344	153.492	165.053	199.661	185.452	6.86022187971e-18	1.0064193903e-17	1.48771036116e-06	1.56035099003e-17	9	39037222	39120555	23622.5462505
19	47110000	47120000	19	47160000	47170000	255,255,0	344	205.205	182.073	205.332	194.117	6.26530704741e-07	1.0064193903e-17	1.48771036116e-06	1.4416906341e-06	3	47118333	47171666	7453.559925
20	44000000	44010000	20	44060000	44070000	255,255,0	343	139.235	147.821	174.787	169.723	4.44112161249e-33	5.04950166195e-33	2.83104718932e-17	2.57150386063e-17	8	43995000	44062500	17500.0
17	33320000	33330000	17	33420000	33430000	255,255,0	343	157.336	152.913	176.453	179.356	1.12162559643e-17	5.04950166195e-33	2.83104718932e-17	2.57150386063e-17	8	33322500	33433750	18915.932438
5	177500000	177510000	5	177570000	177580000	255,255,0	343	125.686	128.553	157.836	147.183	4.44112161249e-33	5.04950166195e-33	2.83104718932e-17	9.96076724084e-33	7	177503571	177585000	20050.9554966
14	21090000	21100000	14	21150000	21160000	255,255,0	342	147.881	139.59	161.061	167.069	9.0488834232e-33	1.04081046039e-32	4.64273991668e-17	4.22970525535e-17	7	21089285	21149285	16720.9998725
10	106050000	106060000	10	106100000	106110000	255,255,0	342	131.831	137.909	139.318	163.046	9.0488834232e-33	1.04081046039e-32	1.79145216162e-32	4.22970525535e-17	4	106055000	106110000	11180.3398875
22	44390000	44400000	22	44480000	44490000	255,255,0	340	145.711	139.168	150.598	148.166	3.94700171048e-32	4.5398757784e-32	7.59957030611e-32	8.76180707238e-32	6	44386666	44483333	11785.1130198
19	40280000	40290000	19	40330000	40340000	255,255,0	340	164.079	148.327	170.947	154.043	5.15305662083e-17	4.5398757784e-32	1.28083044896e-16	1.18724186838e-16	4	40275000	40332500	10307.764064
15	93340000	93350000	15	93450000	93460000	255,255,0	340	137.626	105.456	129.107	113.51	3.94700171048e-32	5.43431426938e-51	7.59957030611e-32	9.72571379306e-51	14	93357857	93447142	28003.2796913
15	40400000	40410000	15	40450000	40460000	255,255,0	339	191.133	174.6	184.586	194.298	8.45445763775e-17	1.28136907014e-16	2.11899168462e-16	5.9715876446e-06	3	40401666	40458333	7453.559925
1	156060000	156070000	1	156110000	156120000	255,255,0	339	204.716	182.442	219.931	171.662	2.62971458509e-06	1.28136907014e-16	6.31820988944e-06	1.98063424099e-16	3	156058333	156111666	7453.55992499
21	45560000	45570000	21	45660000	45670000	255,255,0	338	158.585	139.032	192.425	122.313	1.3758970682e-16	1.95931546988e-31	3.41803811206e-16	3.71451991026e-31	2	45565000	45660000	5000.0
20	30250000	30260000	20	30300000	30310000	255,255,0	338	157.881	166.27	162.759	188.432	1.3758970682e-16	2.06750494551e-16	3.41803811206e-16	3.180413686e-16	4	30255000	30312500	10307.764064
17	19260000	19270000	17	19350000	19360000	255,255,0	338	135.616	140.173	152.549	153.785	1.72137440085e-31	1.95931546988e-31	3.3365492626e-31	3.180413686e-16	6	19266666	19356666	11785.1130198
17	41780000	41790000	17	41830000	41840000	255,255,0	338	148.749	162.19	174.749	170.02	1.72137440085e-31	2.06750494551e-16	3.41803811206e-16	3.180413686e-16	9	41771666	41837222	18392.161508
